0.36299,0.064088
0.0036981,0.17378
0.31445,-0.025499
0.47254,0.24058
0.47299,0.22807
0.19241,0.24948
0.1622,0.27524
-0.056287,0.080133
0.23897,0.00014139
0.1533,0.16668
0.21984,0.074272
-0.1322,0.17901
0.20633,0.36567
-0.025044,0.14135
0.48222,0.099345
0.104,0.27774
0.0016442,0.025023
0.48161,-0.52784
0.55566,-0.71274
0.89629,-0.3814
1.1082,-0.6224
0.76011,-0.31991
0.82339,-0.80413
1.1116,-0.36941
0.80527,-0.53666
0.13275,-0.39236
0.5449,-0.54463
0.95979,-0.52927
0.75896,-0.73933
-0.26348,-0.80782
-0.16686,-1.114
-0.37821,-0.25047
-0.21666,-0.73194
-0.30107,-1.0005
-0.37245,-0.49857
-0.52965,-0.4961
-0.29379,-0.79292
-0.41404,-0.63932
-0.092954,-0.6028
-0.10785,-0.64683
-0.16933,-0.71811
-0.28563,-0.82189
0.13991,-0.93209
0.33277,-1.0932
0.36993,-0.55141
0.45694,-0.71768
0.39679,-0.8028
0.21054,-1.0729
0.48157,-0.82739
0.33697,-0.30837
-0.061659,-1.1497
-0.039274,-0.77341
-0.011584,-1.0941
0.11082,-0.73181
0.64659,-1.0195
0.31058,-0.84556
0.20499,-1.0214
0.029581,-0.57002
-0.31782,-0.77438
0.60588,0.32743
0.50053,0.31571
0.46576,0.095706
0.27477,-0.030863
0.70759,0.49114
0.82727,0.17452
0.44299,0.27534
0.55096,0.16922
0.49394,0.37712
0.40562,0.51862
0.50334,0.25395
0.84469,0.068264
-1.2858,-0.39416
-0.8026,-0.77365
-0.49984,-0.85065
-0.94531,-0.81013
-0.4695,-0.70556
-0.717,-0.47911
-0.53127,-0.6779
-0.98637,-0.63269
-0.93243,-0.40987
-0.66205,-0.69737
-0.92552,-0.63967
-0.78267,-0.52999
0.69759,0.23392
0.63246,0.10048
0.41942,0.13997
0.78499,0.12309
0.81449,0.10176
-0.1323,0.066565
0.67391,0.63138
0.48852,-0.0085452
0.60849,0.49575
0.35936,0.19811
0.90995,0.23944
0.90436,0.34116
0.50925,0.45412
0.31524,0.082741
