0.11463,-0.15532
-1.9636,0.31418
-0.21244,0.62909
-0.36149,0.54769
-0.77954,0.37368
-0.23191,0.60313
-1.148,0.39315
0.30788,0.35953
-0.0042058,0.7169
-0.44246,0.81838
0.3579,0.38717
0.065606,0.41772
-0.059566,0.68822
-1.4318,0.25224
-0.38624,0.82758
-1.7332,0.3582
-1.0095,0.9284
-0.023218,0.026994
-0.09995,0.59597
-1.3007,0.48766
0.14201,0.35841
-1.7018,0.070785
0.029957,-0.069383
0.49503,-0.26241
-0.93968,0.97411
-1.1915,0.78508
0.45422,0.40849
-1.1657,0.71249
-0.096721,0.65899
-0.71133,0.8825
-0.77452,0.98113
0.28734,0.7923
-0.0015257,0.12117
-1.546,0.35408
-1.4856,0.22143
-1.6071,0.40801
-1.5511,0.45366
0.38412,-0.11769
0.059894,0.38589
-0.92897,0.22942
0.19217,0.85501
-0.41701,0.7903
-0.031777,-0.27254
-1.053,0.74932
0.2064,0.46479
-0.60565,0.92117
-0.86927,0.7134
-1.4178,0.23632
-1.6858,0.40596
0.12944,0.57543
-1.5905,0.082676
0.18952,0.30759
-0.61193,0.76562
-0.91765,0.88985
-0.10751,0.81278
0.37198,0.51536
-1.6243,0.59546
-1.7534,-0.074982
-1.5318,0.66974
0.31389,0.38262
-0.74599,0.94603
-1.3293,0.48697
-1.7114,0.54173
-1.4015,0.7886
0.31864,0.45881
-1.6074,0.0089119
-0.23598,0.25845
-0.56529,0.87502
-0.01585,0.75111
0.22904,0.54069
-0.61213,0.8468
-1.1337,0.7664
0.0071657,-0.24908
-0.73631,1.1434
-0.88434,0.68157
-0.78207,0.93737
-1.7281,0.10944
-1.5477,0.49918
0.31301,0.30325
0.25645,0.66857
-1.6695,0.034706
-1.1598,0.65962
-0.35447,0.72834
-0.46786,0.90854
-0.71714,0.63723
-0.81031,0.85276
-1.3982,0.21188
-1.7067,-0.34138
0.046888,0.41263
-2.5141,0.11379
-1.1855,0.45368
0.10062,0.37413
-1.4765,0.19047
-1.255,0.99454
-0.8605,0.66653
0.34621,0.37211
-0.19559,0.84757
-0.55245,0.60227
0.20299,0.25576
-1.588,0.22311
0.19811,0.21874
-1.1304,0.55042
0.29187,0.68701
0.34891,0.16241
-0.80617,0.72461
-1.5522,-0.13587
0.3464,-0.17933
-0.99757,1.0727
-0.81395,1.0969
0.011874,0.62519
-0.10897,0.74166
-0.5195,0.85039
0.49699,-0.00061578
-0.077438,0.41586
-1.3831,0.44325
0.08724,0.6872
-1.4006,0.70381
0.079871,0.78053
-1.6738,0.25033
-0.68584,0.3773
-0.35208,0.86099
-1.3254,0.35168
-0.50392,1.0811
-0.013279,0.56072
-1.1054,0.64946
-2.0471,0.60699
-1.5304,0.39738
-1.1598,0.83104
-0.68255,0.93557
-1.6546,0.082607
0.22333,0.62902
-0.1765,-0.073437
0.086411,0.76348
-1.4679,0.25928
-0.57917,0.79722
-0.96078,0.66538
0.47384,0.17303
-0.69594,0.919
-1.5694,0.018605
-0.30083,0.75394
-0.8889,0.75857
-1.6243,0.17489
-0.59746,0.66454
0.012602,0.73247
-0.58756,0.90244
0.22702,0.20547
-0.42763,0.90459
-0.44817,0.41893
0.34732,0.25947
-0.096827,0.67671
-0.16994,0.98227
0.3636,0.13641
-0.36061,0.82713
0.01259,0.63719
-2.0478,0.039915
0.36978,0.17596
-1.53,0.095507
0.47095,-0.078705
0.028792,0.76752
-0.64682,0.81701
-1.7424,0.011591
-0.54723,0.98039
-1.7557,-0.23977
-1.7042,-0.35613
-0.087771,0.20538
-0.61181,0.77768
-0.078304,0.88621
-0.54291,0.93799
-0.23796,0.98586
-1.331,0.56513
-0.65034,0.55741
0.11917,0.53938
-0.34204,0.79362
-0.79743,1.0587
-0.62259,0.34802
-1.4013,0.54787
-0.37309,0.56544
-0.42754,0.74699
-0.28187,-0.071793
-0.8706,0.82066
-0.058416,0.72506
-1.5848,0.68478
-1.3502,0.21164
-0.30779,0.43407
-0.80547,0.98151
-0.29702,0.21157
-0.28671,1.0841
-1.1841,1.0361
-1.271,-0.14935
-0.094903,0.51903
-1.4913,0.18729
-0.35162,0.34044
-0.7301,0.90385
-0.30283,0.8009
-1.2207,0.82606
0.34742,0.14696
-1.4587,0.3025
0.49625,0.085641
-1.6731,-0.24401
0.56354,0.096786
0.20981,0.26939
-1.2335,0.58541
-0.10146,0.74105
0.17369,-0.049758
-1.5756,0.43851
0.059395,0.55165
0.29985,0.11187
-1.0903,0.99524
-1.3809,0.040984
0.020978,-0.054078
0.024674,0.90088
-0.93172,0.93111
-1.1429,0.64964
-0.67729,0.95387
0.22755,-0.21053
-0.78831,0.79373
-0.53251,0.59398
-0.75207,0.76508
-1.5236,0.4645
0.12749,-0.13655
-0.99168,0.78573
-1.0975,0.48282
-0.93287,0.81311
-0.61514,0.94853
-1.4741,0.2159
-1.4804,-0.18673
0.099181,0.062281
0.078337,-0.13371
-1.0502,0.86204
0.10733,0.58497
-1.4192,0.52529
-0.10318,0.80388
0.49581,0.44469
0.13265,0.29398
-0.10167,0.21639
-1.9183,0.0045748
-0.38875,0.67475
-0.34245,0.36397
-1.6551,0.63813
0.54809,0.071199
-1.0494,0.91854
-1.8241,0.34948
-1.3786,0.44679
-1.5026,0.89311
-0.93192,0.86708
-1.4352,0.25927
0.32182,0.095486
-1.3403,0.75144
-0.20378,0.59894
0.41354,0.24166
0.092738,0.47212
-0.90869,0.4473
-0.017132,0.64541
-1.4041,0.54937
-1.0217,0.60605
-1.3268,0.6062
0.38612,-0.5411
-0.58225,1.0702
-1.5347,-0.21036
-1.7841,0.3317
-1.183,0.62216
-1.377,0.39513
-0.37599,0.82063
-1.4814,0.25187
-1.9623,0.16804
-0.42915,1.0249
-1.7117,-0.36726
-0.73869,0.88869
0.61223,0.049315
-0.57636,-0.49954
-1.6992,0.26831
-0.20087,0.68605
0.30492,0.17823
-1.537,0.023473
0.063203,0.40165
-0.51272,0.21842
-0.12946,0.72156
-0.07188,0.39824
-1.6894,0.099146
-1.3894,0.53862
0.20368,-0.39448
-0.093229,0.27311
-1.2725,0.88301
0.45601,0.084232
-0.71277,0.94948
-1.371,0.32846
0.070621,0.42386
-0.57789,0.87005
0.32819,0.14424
0.22951,0.21498
