-0.3973,0.80159
-1.8132,-0.45059
0.28179,0.64968
-1.529,0.59825
-1.3291,0.21978
-0.84385,0.63781
-0.39283,0.93935
-1.2088,1.0289
-1.6141,0.010528
0.39444,0.040826
-1.0881,-0.02882
-1.5722,0.30611
0.33687,0.054967
-1.1077,0.534
-0.6353,0.6286
-1.2221,0.66991
-0.46906,0.75788
0.18688,0.49043
-0.93974,0.70167
-1.4359,-0.083292
-1.4292,0.08511
-1.3327,0.4114
-0.099762,0.0079771
-1.5616,0.88033
0.089708,0.84382
0.57413,0.084836
-0.13168,0.74874
-1.5645,0.23819
-0.00087842,0.324
-1.2993,0.44862
-0.53234,0.84598
-0.54671,0.86171
-0.49969,0.70503
-0.89444,0.6938
-0.1749,0.48376
-1.3241,0.39399
-2.2022,-0.10444
-1.1854,0.46558
0.32047,0.46115
0.10862,0.68132
-0.37935,0.81172
-0.085677,0.87668
0.37359,0.13714
-0.58406,0.95517
-0.52901,0.77788
-0.16407,0.26335
-0.83716,0.10742
0.24942,0.31079
-1.6674,-0.26845
-1.7137,-0.16173
-1.1139,0.71125
-0.34851,0.92882
0.055716,-0.013803
-0.82911,0.85824
0.41946,0.12483
-0.62316,0.62405
0.22259,0.42002
-0.76267,0.82093
-0.89312,0.89302
0.44928,0.074425
-1.2657,0.62473
-1.9669,0.047764
0.33469,0.27392
-0.48447,0.9331
0.26482,0.22384
-1.2988,0.8151
0.095556,0.79966
-0.42845,0.68907
-0.16506,0.84492
-1.237,0.87988
0.23595,0.53826
0.24627,0.38751
-0.77417,0.42755
-1.0131,0.77097
-0.8576,0.76865
-1.5827,0.25536
-1.0988,0.993
-1.7271,0.088127
-0.81516,0.87356
-1.6371,0.016998
-1.2346,0.64903
-0.7631,0.86201
-1.0806,0.84469
-0.31028,0.4157
-1.0945,0.90767
-1.6293,0.10482
0.22784,-0.45296
-0.29399,0.65431
-1.0581,-0.12614
-1.4277,0.16171
-0.90091,0.81468
0.49312,0.010174
-1.841,0.66524
-1.8112,0.0096828
-1.786,0.44351
-0.53766,0.96555
0.099371,0.65244
-0.91121,0.89448
-1.7821,0.58613
-1.5257,0.165
-1.5172,0.41097
-0.67742,0.91076
0.011965,0.28677
0.50589,0.24854
-1.6027,0.056648
-1.661,-0.50678
0.062628,0.44169
0.16005,0.2671
-1.0467,0.56973
0.3972,0.4079
0.38726,0.45179
-0.64976,0.30564
-0.89004,1.0153
0.11138,0.42588
-0.41156,0.86925
-0.52945,1.0151
-0.71262,0.58126
0.16685,0.51244
-0.87549,0.88566
-0.13629,0.54944
0.28857,0.37183
-0.50363,0.2302
-1.2149,0.83805
-0.75771,0.62051
-1.4276,0.73098
-1.584,-0.14594
0.37288,0.20988
0.32532,0.28761
-1.2642,0.85575
-1.2881,0.55692
